display_name,entity_type,Degree,Closeness,Betweenness,route_count,platform_stop_count
Kipling Ave at Olivewood Rd,street_stop,0.00024829298572315333,0.03445220244362377,0.00037198907375217286,1,1
Kipling Ave at Advance Rd,street_stop,0.00024829298572315333,0.033305193790627276,0.0002478271666252794,1,1
Kipling Ave at Norseman St,street_stop,0.00024829298572315333,0.032232098508715216,0.0001237894214055128,1,1
800 Kipling Ave,street_stop,0.00024829298572315333,0.03122817744208538,1.2416190712689348e-07,1,1
Kipling Ave at Jutland Rd,street_stop,0.00024829298572315333,0.031230360060549286,4.966476285075739e-07,1,1
Kipling Ave at North Queen St,street_stop,0.00024829298572315333,0.032236749269628384,0.00012465855475540105,1,1
Kipling Ave at Warnica Ave,street_stop,0.00024829298572315333,0.03331015940359708,0.00024882046188229453,1,1
Kipling Ave at The Queensway South Side,street_stop,0.00037243947858473,0.034457515998225254,0.0034210330270672967,2,1
Kipling Ave at Evans Ave,street_stop,0.00037243947858473,0.03331153900332057,0.0009309654819945329,2,1
Kipling Ave at Torlake Cres (North),street_stop,0.00024829298572315333,0.03223726610368884,6.208095356344674e-05,1,1
Kipling Ave at Torlake Cres (South),street_stop,0.00024829298572315333,0.031231815309031876,0.0,1,1
Kipling Ave at Horner Ave,street_stop,0.0004965859714463067,0.03223907515341407,0.0006210578594487212,2,1
Kipling Ave at New Toronto St South Side,street_stop,0.00024829298572315333,0.031232421702594132,0.0,1,1
Kipling Ave at Birmingham St,street_stop,0.00037243947858473,0.031233149405952055,0.0003106530916314875,2,1
Kipling Ave at Lake Shore Blvd West,street_stop,0.00024829298572315333,0.030287984113310597,0.000186491184504594,2,1
Colonel Samuel Park at Opposite Humber College Cottages C-M,street_stop,0.00024829298572315333,0.0293983430107196,6.245343928482742e-05,2,1
Colonel Samuel Smith Park Dr,street_stop,0.00024829298572315333,0.02856028432176462,4.966476285075739e-07,2,1
Kipling Ave at Evans Ave North Side,street_stop,0.00024829298572315333,0.03330988349736496,0.0005584802582567669,2,1
Kipling Ave at The Queensway North Side,street_stop,0.00037243947858473,0.034456630291974016,0.0010546297462070901,2,1
Kipling Ave at Warnica Ave,street_stop,0.00024829298572315333,0.03330933169861239,0.0002484479761609139,1,1
Kipling Ave at North Queen St,street_stop,0.00024829298572315333,0.0322359740496094,0.00012428606903402037,1,1
Kipling Ave at Jutland Rd North Side,street_stop,0.00024829298572315333,0.031229632487162363,4.966476285075739e-07,1,1
777 Kipling Ave,street_stop,0.00024829298572315333,0.031230481326076417,4.966476285075739e-07,1,1
Kipling Ave at Norseman St,street_stop,0.00024829298572315333,0.032235328061407574,0.00012416190712689348,1,1
Kipling Ave at Six Point Rd,street_stop,0.00024829298572315333,0.0333086419758799,0.0002481996523466601,1,1
Kipling Ave at Olivewood Rd,street_stop,0.00024829298572315333,0.03445589223821266,0.00037236155947355357,1,1
Kipling Ave at Steeles Ave West South Side,street_stop,0.00012414649286157667,0.027155798734802294,0.0,2,1
Kipling Ave at Kidron Valley Dr,street_stop,0.00024829298572315333,0.027914304795280436,0.00012416190712689348,2,1
Kipling Ave at Beaconhill Rd,street_stop,0.00024829298572315333,0.028716195987210154,0.00024832381425378696,2,1
Kipling Ave at Annabelle Dr,street_stop,0.00024829298572315333,0.029565304141543375,0.00037248572138068043,2,1
Kipling Ave at Mount Olive Dr,street_stop,0.00024829298572315333,0.0304659260199763,0.0004966476285075739,2,1
Kipling Ave at Stevenson Rd,street_stop,0.00024829298572315333,0.03142289603560612,0.0006208095356344674,2,1
Kipling Ave at Penlea Ave South Side,street_stop,0.00024829298572315333,0.03142903547838593,0.0007888733726171998,2,1
Kipling Ave at Albion Rd South Side,street_stop,0.00024829298572315333,0.030479895972296934,0.0006655061016959189,2,1
Kipling Ave at John Garland Blvd,street_stop,0.00024829298572315333,0.02959718147729612,0.0005427182530078962,2,1
Kipling Ave at Henley Cres,street_stop,0.00024829298572315333,0.028770020493750017,0.0004209462744690935,2,1
Kipling Ave at Westhumber Blvd,street_stop,0.00024829298572315333,0.028180231696782358,0.00033189780797596846,2,1
Kipling Ave at Hinton Rd,street_stop,0.00024829298572315333,0.02791595185697983,0.000286625963282808,2,1
Kipling Ave at Genthorn Ave,street_stop,0.00024829298572315333,0.027773476808050413,0.00026301902087775284,2,1
Kipling Ave at Snaresbrook Dr,street_stop,0.00024829298572315333,0.02776599821616159,0.0002585436989755611,2,1
Kipling Ave at Taber Rd,street_stop,0.00024829298572315333,0.02789774809583578,0.0002820204460465722,2,1
Kipling Ave at Redwater Dr South Side,street_stop,0.00024829298572315333,0.028336302610524,0.00034097592101697263,2,1
Kipling Ave at Rexdale Blvd,street_stop,0.00024829298572315333,0.028868741051067612,0.00042135962591285123,2,1
Kipling Ave at Bethridge Rd,street_stop,0.00024829298572315333,0.029481100910397528,0.0005145745770395298,2,1
Kipling Ave at Ronson Dr,street_stop,0.00024829298572315333,0.029384273117857587,3.840152999430816e-05,1,1
Kipling Ave at St Andrews Blvd South Side,street_stop,0.00024829298572315333,0.029103780881449083,0.0,1,1
Kipling Ave at Kingsview Blvd,street_stop,0.00024829298572315333,0.02970254803358289,8.576037713258534e-05,1,1
Kipling Ave at Dixon Rd,street_stop,0.0004965859714463067,0.030612028885109777,0.001043667834820827,2,1
Kipling Ave at Hayhurst Rd,street_stop,0.00024829298572315333,0.02970254803358289,1.1129269566071159e-05,1,1
Kipling Ave at Learmont Dr,street_stop,0.00024829298572315333,0.029518537503803104,0.0,1,1
Kipling Ave at Holywell Dr,street_stop,0.00024829298572315333,0.030348555281557853,0.00011303263756082232,1,1
Kipling Ave at The Westway,street_stop,0.0004965859714463067,0.03129866006659666,0.0014269440624498275,2,1
Kipling Ave at Gracey Blvd,street_stop,0.00024829298572315333,0.030348555281557853,2.4832381425378696e-07,1,1
Kipling Ave at Clement Rd,street_stop,0.00024829298572315333,0.030343059615699094,0.0,1,1
Kipling Ave at Widdicombe Hill Blvd,street_stop,0.00024829298572315333,0.03128758055010462,0.0001239135833126397,1,1
Kipling Ave at Eglinton Ave West,street_stop,0.0004965859714463067,0.03229836909700245,0.004026335077857729,2,1
Kipling Ave at Longfield Rd,street_stop,0.00024829298572315333,0.03128782397165597,0.00012428631785547754,1,1
Kipling Ave at Princess Margaret Blvd,street_stop,0.00024829298572315333,0.0303385958525346,6.208095356344674e-07,1,1
Kipling Ave at Prince George Dr South Side,street_stop,0.00024829298572315333,0.030333904594298838,2.4832381425378696e-07,1,1
Kipling Ave at North Heights Rd,street_stop,0.00024829298572315333,0.03127821169956811,0.0001237894214055128,1,1
Kipling Ave at Beaverbrook Ave,street_stop,0.00024829298572315333,0.032288125978112266,0.0002477030047181525,1,1
Kipling Ave at Rathburn Rd,street_stop,0.0004965859714463067,0.03336543267294072,0.005834364418052183,2,1
Kipling Ave at Bywood Dr,street_stop,0.00037243947858473,0.03231030598671813,0.0025800702852114264,2,1
Kipling Ave at Wingrove Hill South Side,street_stop,0.00024829298572315333,0.03335450167031083,0.0013271723862333673,2,1
Kipling Ave at Burnhamthorpe Rd,street_stop,0.0004965859714463067,0.034491650346176,0.009525558132746317,3,1
Kipling Ave at Goswell Rd,street_stop,0.00024829298572315333,0.033341642703120435,6.314046850426291e-05,2,1
Kipling Ave at Mattice Rd,street_stop,0.00024829298572315333,0.03226701196030611,9.932952570151478e-07,2,1
Kipling Ave at Tyre Ave,street_stop,0.00024829298572315333,0.033312918717325946,6.201473387964573e-05,2,1
Kipling Ave at Bloor St West,street_stop,0.00024829298572315333,0.03445294033931927,0.00018505681174450556,2,1
Kipling Ave at Bloor St West North Side,street_stop,0.00024829298572315333,0.03445235002023424,0.00018450111049016335,2,1
Kipling Ave at Tyre Ave,street_stop,0.00024829298572315333,0.03331416055765357,6.170846784206606e-05,2,1
Kipling Ave at Mattice Rd,street_stop,0.00024829298572315333,0.032266882511679314,1.2416190712689348e-06,2,1
Kipling Ave at Goswell Rd,street_stop,0.00024829298572315333,0.03334205735375286,6.369505835609636e-05,2,1
Kipling Ave at Burnhamthorpe Rd,street_stop,0.0004965859714463067,0.03449209409425065,0.01331992285499885,3,1
Kipling Ave at Wingrove Hill,street_stop,0.00024829298572315333,0.03335450167031083,0.003491488784335793,2,1
Kipling Ave at Bywood Dr,street_stop,0.00037243947858473,0.03230083360149775,0.0068945931051326214,2,1
Kipling Ave at Rathburn Rd,street_stop,0.0004965859714463067,0.03336543267294072,0.007464541292913464,2,1
Kipling Ave at Beaverbrook Ave,street_stop,0.00024829298572315333,0.032288125978112266,0.00024807549043953317,1,1
Kipling Ave at North Heights Rd North Side,street_stop,0.00024829298572315333,0.03127821169956811,0.0001239135833126397,1,1
Kipling Ave at Prince George Dr,street_stop,0.00024829298572315333,0.030333790191490642,0.0,1,1
Kipling Ave at Princess Margaret Blvd,street_stop,0.00024829298572315333,0.030338939172304343,2.4832381425378696e-07,1,1
Kipling Ave at The Kingsway,street_stop,0.00024829298572315333,0.03128818911108504,0.00012441023094114726,1,1
Kipling Ave at Eglinton Ave West,street_stop,0.0004965859714463067,0.032298758204288604,0.0034853744481527942,2,1
Kipling Ave at Widdicombe Hill Blvd,street_stop,0.00024829298572315333,0.03128794568385205,0.00012185643730217858,1,1
Kipling Ave at Hunting Ridge,street_stop,0.00024829298572315333,0.030343403036503146,2.4832381425378696e-07,1,1
Kipling Ave at Gracey Blvd,street_stop,0.00024829298572315333,0.030410978910354183,2.0612685475562453e-06,1,1
Kipling Ave at The Westway,street_stop,0.0004965859714463067,0.03136505767327691,0.003092745860664468,2,1
Kipling Ave at Holywell Dr,street_stop,0.00024829298572315333,0.030410978910354183,9.85242470467204e-05,1,1
Kipling Ave at Nugent Rd,street_stop,0.00024829298572315333,0.02969026777437086,0.0,1,1
Kipling Ave at Northcrest Rd,street_stop,0.00024829298572315333,0.0299276812079485,2.563766008017313e-05,1,1
Kipling Ave at Dixon Rd North Side,street_stop,0.0004965859714463067,0.03085121563339794,0.0009746246413819764,2,1
Kipling Ave at Kingsview Blvd,street_stop,0.00024829298572315333,0.0299276812079485,8.358336133062613e-05,1,1
Kipling Ave at St Andrews Blvd,street_stop,0.00024829298572315333,0.029330694809508284,0.0,1,1
Kipling Ave at Greensboro Dr,street_stop,0.00024829298572315333,0.029635678010264493,4.0578545796267363e-05,1,1
Kipling Ave at Bethridge Rd,street_stop,0.00024829298572315333,0.03038845847243105,0.0009072747900500803,2,1
Kipling Ave at Rexdale Blvd,street_stop,0.00024829298572315333,0.030395808416470126,0.0009131415228836999,2,1
Kipling Ave at Redwater Dr,street_stop,0.00024829298572315333,0.030602012241078672,0.0009390295988835216,2,1
Kipling Ave at Taber Rd,street_stop,0.00024829298572315333,0.030896368609928254,0.0009796754150629072,2,1
Kipling Ave at Snaresbrook Dr,street_stop,0.00024829298572315333,0.03136579157056516,0.0010430565977850835,2,1
Kipling Ave at Genthorn Ave North Side,street_stop,0.00024829298572315333,0.03206901220987685,0.0011367474018178746,2,1
Kipling Ave at Hinton Rd,street_stop,0.00024829298572315333,0.03309946488311999,0.0012528149988973118,2,1
Kipling Ave at Brookmere Rd,street_stop,0.00024829298572315333,0.03420153708789039,0.0013750317028125509,2,1
Kipling Ave at Henley Cres,street_stop,0.0004965859714463067,0.035394783724806006,0.004263358493365746,3,1
Kipling Ave at John Garland Blvd North Side,street_stop,0.00024829298572315333,0.03433557086867172,0.0011060242579922586,2,1
Kipling Ave at Albion Rd,street_stop,0.00024829298572315333,0.03345425246559634,0.0010112381029999948,2,1
Kipling Ave at Penlea Ave,street_stop,0.00024829298572315333,0.032907298556030924,0.000955516080597916,2,1
Kipling Ave at Panorama Crt,street_stop,0.00024829298572315333,0.03142019544059248,0.0004966476285075739,2,1
Kipling Ave at Rowntree Rd North Side,street_stop,0.00024829298572315333,0.030463156642099743,0.00037248572138068043,2,1
Kipling Ave at Beaconhill Rd,street_stop,0.00024829298572315333,0.02956247875264178,0.00024832381425378696,2,1
Kipling Ave at Kidron Valley Dr,street_stop,0.00024829298572315333,0.02871332553629502,0.00012416190712689348,2,1
Kipling Ave at Steeles Ave West,street_stop,0.00012414649286157667,0.027911398689881885,0.0,2,1
Martin Grove Rd at Mercury Rd,street_stop,0.00024829298572315333,0.029566499660971517,0.005483419117680507,1,1
Martin Grove Rd at Porterfield Rd,street_stop,0.00024829298572315333,0.028722964321383267,0.005360498829624883,1,1
Martin Grove Rd at Jeffcoat Dr,street_stop,0.00024829298572315333,0.02792680794739549,0.005238199351104892,1,1
Martin Grove Rd at Racine Rd,street_stop,0.00024829298572315333,0.027174148487309084,0.0031332167157507,1,1
Martin Grove Rd at Rexdale Blvd South Side,street_stop,0.00024829298572315333,0.02646151672234585,0.0030140871087408526,1,1
1330 Martin Grove Rd,street_stop,0.00024829298572315333,0.025785802809967246,0.0028921601159422427,1,1
Martin Grove Rd at Bethridge Rd,street_stop,0.00024829298572315333,0.025144210923872583,0.0027704814469578865,1,1
Martin Grove Rd at Vulcan St South Side,street_stop,0.00024829298572315333,0.024534220595171075,0.002648802777973531,1,1
Martin Grove Rd at Belfield Rd,street_stop,0.00024829298572315333,0.02395462374694348,0.0025271241089891753,1,1
1120 Martin Grove Rd @ Highway 409,street_stop,0.00024829298572315333,0.0234033458626578,0.0004256660295757578,1,1
Martin Grove Rd at Enterprise Rd South Side,street_stop,0.00024829298572315333,0.022879473824376717,0.00032176031460128506,1,1
1030 Martin Grove Rd,street_stop,0.00024829298572315333,0.022384209078565226,0.00020262006682930176,1,1
Martin Grove Rd at Ronson Dr,street_stop,0.00024829298572315333,0.022117007150347014,0.00013563446734541834,1,1
Martin Grove Rd at Dixon Rd,street_stop,0.00024829298572315333,0.022164547406624678,0.00014327293319828994,1,1
Martin Grove Rd at Waterbury Dr,street_stop,0.00024829298572315333,0.022338514458434343,0.00018786676609607137,1,1
Martin Grove Rd at Tollington Rd,street_stop,0.00024829298572315333,0.022635436749351985,0.00026439504150688935,1,1
Martin Grove Rd at Redgrave Dr (North),street_stop,0.00024829298572315333,0.023083426520163885,0.000367940159578951,1,1
Martin Grove Rd at Longbourne Dr,street_stop,0.00024829298572315333,0.02361838394688948,0.0004852589718816224,1,1
Martin Grove Rd at Caverley Dr,street_stop,0.00024829298572315333,0.024185195617240078,0.0006078812713601424,1,1
Martin Grove Rd at Richgrove Dr,street_stop,0.00024829298572315333,0.024780187166173948,0.0007307187848110149,1,1
Martin Grove Rd at Nottinghill Gate South Side,street_stop,0.00024829298572315333,0.025097448659235133,0.00013062812397815078,1,1
Martin Grove Rd at Dewitt Rd,street_stop,0.00024829298572315333,0.02523050140778071,0.0001673618363152427,1,1
Martin Grove Rd at Sabine Rd,street_stop,0.00024829298572315333,0.025770765814820164,0.0002636188375635598,1,1
Princess Margaret Blvd at Dornoch Dr,street_stop,0.00024829298572315333,0.026441943050318707,0.0003842687364602922,1,1
Princess Margaret Blvd at Lloyd Manor Rd,street_stop,0.00024829298572315333,0.027150115342435385,0.0005049541101876325,1,1
Lloyd Manor Rd at Firwood Cres,street_stop,0.00024829298572315333,0.027897844861547068,0.0006258878077292274,1,1
Lloyd Manor Rd at North Heights Rd,street_stop,0.00024829298572315333,0.02868854053158749,0.0007470698290850757,1,1
Lloyd Manor Rd at Beaverbrook Ave,street_stop,0.00024829298572315333,0.02952601455659147,0.000868251850440924,1,1
Lloyd Manor Rd at Rathburn Rd,street_stop,0.00024829298572315333,0.030414543873886327,0.0009898808546624292,1,1
Rathburn Rd at Kipling Ave,street_stop,0.0004965859714463067,0.03135894319786084,0.002653775398821097,2,1
Rathburn Rd at Kipling Ave West Side,street_stop,0.0004965859714463067,0.03130255802538196,0.006788776809572098,2,1
Rathburn Rd at Lloyd Manor Rd,street_stop,0.00024829298572315333,0.030358177488511395,0.002494681057057933,1,1
Lloyd Manor Rd at Beaverbrook Ave,street_stop,0.00024829298572315333,0.02947116264743357,0.0023715621099509067,1,1
Lloyd Manor Rd at North Heights Rd,street_stop,0.00024829298572315333,0.028635122131856573,0.002248741151420987,1,1
Lloyd Manor Rd at Firwood Cres North Side,street_stop,0.00024829298572315333,0.027845785291124678,0.0021266154995709763,1,1
Lloyd Manor Rd at Princess Margaret Blvd,street_stop,0.00024829298572315333,0.027099345577191625,0.002004936830586622,1,1
Princess Margaret Blvd at Cramond Crt,street_stop,0.00024829298572315333,0.026392399168076282,0.001883307826365117,1,1
